Title	Author	Published At	Source	URL
You Can Now Own Kurt Russell’s Iconic Hat From The Thing (For a Price)	Cheryl Eddy	2024-10-30T18:20:30Z	Gizmodo.com	https://gizmodo.com/rare-horror-props-auction-the-thing-chucky-halloween-2000518404
10 Freaky Flicks to Stream on Peacock Tonight	Cheryl Eddy	2024-10-22T19:30:41Z	Gizmodo.com	https://gizmodo.com/10-freaky-flicks-to-stream-on-peacock-tonight-2000515133
Count Down to Halloween With These 10 Scary Hulu and Disney+ Movies	Cheryl Eddy	2024-10-28T22:44:26Z	Gizmodo.com	https://gizmodo.com/halloween-best-streaming-horror-hulu-disney-plus-2000517558
Where Do We Think Terrifier‘s Art the Clown Came From?	Germain Lussier	2024-10-29T20:15:31Z	Gizmodo.com	https://gizmodo.com/terrifier-art-the-clown-origin-story-horror-2000518044
Matthew Lillard Reflects on His Journey to Be a Great Actor	Justin Carter	2024-11-03T21:00:08Z	Gizmodo.com	https://gizmodo.com/matthew-lillard-reflects-on-his-journey-to-be-a-great-actor-2000519992
Chief thought Skripal poisoning could be 'act of war'		2024-10-28T00:03:40Z	BBC News	https://www.bbc.com/news/articles/c170g21jwqgo
Mike Flanagan to Adapt Stephen King’s Carrie as an 8-Episode Miniseries	Gordon Jackson	2024-10-21T17:45:48Z	Gizmodo.com	https://gizmodo.com/mike-flanagan-to-adapt-stephen-kings-carrie-as-an-8-episode-miniseries-2000514457
Cuckoldry, Clocks, and Horror: The Wild History of Our Obsession With the Cuckoo Bird	Ed Cara	2024-10-23T19:35:16Z	Gizmodo.com	https://gizmodo.com/cuckoldry-clocks-and-horror-the-wild-history-of-our-obsession-with-the-cuckoo-bird-2000510651
Got a Cat Vet Nightmare? We Want to Hear Your Horror Stories	Ed Cara	2024-10-23T16:55:40Z	Gizmodo.com	https://gizmodo.com/got-a-cat-vet-nightmare-we-want-to-hear-your-cat-horror-stories-2000515502
When horror hits China, the first instinct is shut it down		2024-11-12T19:11:22Z	BBC News	https://www.bbc.com/news/articles/cje0z2xppdlo
The Witcher Is Recasting Another Big Character	Gordon Jackson	2024-10-24T13:00:03Z	Gizmodo.com	https://gizmodo.com/netflix-witcher-season-4-vesemir-recast-kim-bodnia-2000515879
The 25 best new horror movies of 2024 (so far)	Caralynn Matassa	2024-11-01T15:32:56Z	Business Insider	https://www.businessinsider.com/best-new-horror-movies-2024
The First Reactions to Nosferatu Call It ‘Pure Evil,’ ‘Erotic,’ and ‘Devilishly Bloody’	Isaiah Colbert	2024-11-08T17:40:33Z	Gizmodo.com	https://gizmodo.com/the-first-reactions-to-nosferatu-call-it-pure-evil-erotic-and-devilishly-bloody-2000522031
Nosferatu‘s New Posters Know You Don’t Need to See Him to Be Scary	Isaiah Colbert	2024-10-31T17:50:00Z	Gizmodo.com	https://gizmodo.com/nosferatus-new-posters-know-you-dont-need-to-see-him-to-be-scary-2000518880
Alien: Earth Lets Us Know When to Expect It	James Whitbrook	2024-11-20T15:00:10Z	Gizmodo.com	https://gizmodo.com/alien-earth-teaser-trailer-release-date-setting-hulu-fx-2000526986
2 New Predator Movies Are Coming in 2025	Germain Lussier	2024-10-24T19:40:29Z	Gizmodo.com	https://gizmodo.com/2-new-predator-movies-are-coming-in-2025-2000516237
Ridley Scott Is Already Preparing the Next Alien Movie	Gordon Jackson	2024-11-04T14:00:55Z	Gizmodo.com	https://gizmodo.com/ridley-scott-new-alien-movie-romulus-2000520090
The 25 best new horror movies of 2024 (so far)	Caralynn Matassa	2024-11-01T15:32:56Z	Business Insider	https://www.businessinsider.com/best-new-horror-movies-2024
A secret Predator movie? An Alien: Romulus sequel? 20th Century Studios’ boss teases future	Dan Girolamo	2024-10-24T20:25:29Z	Digital Trends	https://www.digitaltrends.com/movies/predator-new-movie-secret-alien-romulus-sequel-20th-century-studios/
Alien: Romulus Slithers Onto Hulu and Disney+ Just Ahead of Thanksgiving	Cheryl Eddy	2024-11-07T23:15:50Z	Gizmodo.com	https://gizmodo.com/alien-romulus-slithers-onto-hulu-and-disney-just-ahead-of-thanksgiving-2000521715
Alien: Earth teaser reveals 2025 release date and a terrifying Xenomorph	Dan Girolamo	2024-11-20T21:40:46Z	Digital Trends	https://www.digitaltrends.com/movies/alien-earth-teaser-2025-release-date-xenomorph-fx-hulu/
'Alien: Romulus': Here's the Hulu Streaming Release Date	Meara Isenberg	2024-11-07T17:15:52Z	CNET	https://www.cnet.com/tech/services-and-software/alien-romulus-heres-the-hulu-streaming-release-date/
Marvel's Alien: Romulus Prequel Reveals How The Xenomorph From The 1979 Movie Really Died	staff@slashfilm.com (Ryan Scott)	2024-10-28T21:00:42Z	/FILM	https://www.slashfilm.com/1699578/marvel-alien-romulus-prequel-xenomorph-1979-movie-death/
'Alien: Romulus' sequel in the works, new 'Alien vs. Predator' will 'probably' happen	Fran Ruiz	2024-10-25T19:00:00Z	Space.com	https://www.space.com/alien-romulus-sequel-in-the-works-at-20th-century-studios-new-alien-vs-predator-will-probably-happen
An Alien: Romulus Sequel Is Currently In The Works	Claire Lewis	2024-10-25T15:24:00Z	GameSpot	https://www.gamespot.com/articles/an-alien-romulus-sequel-is-currently-in-the-works/1100-6527394/
'Alien: Romulus' bursts onto Hulu for streaming on Nov. 21	stingrayghost@gmail.com (Jeff Spry)	2024-11-08T15:00:21Z	Space.com	https://www.space.com/entertainment/alien-romulus-bursts-onto-hulu-for-streaming-on-nov-21
Is The Next Alien Movie A Romulus Sequel? Here's The Current Plan	staff@slashfilm.com (Jeremy Smith)	2024-10-24T19:57:32Z	/FILM	https://www.slashfilm.com/1697112/alien-romulus-sequel-fede-alvarez-cailee-spaeny-david-jonsson/
Alien: Romulus Used A Certain Seasonal Delicacy To Simulate Chestburster Sounds	staff@slashfilm.com (BJ Colangelo)	2024-11-05T00:13:35Z	/FILM	https://www.slashfilm.com/1705290/alien-romulus-chestburster-sound-effect-pumpkin/
5 great sci-fi movies to stream this Halloween	Liam McGuire	2024-10-31T11:15:33Z	Digital Trends	https://www.digitaltrends.com/movies/5-best-sci-fi-movies-halloween-2024/
'Alien vs. Predator' 20 years later: What went right and what went wrong?	Fran Ruiz	2024-11-04T16:00:00Z	Space.com	https://www.space.com/alien-vs-predator-20-years-later-what-went-right-and-what-went-wrong
An Honest Trailer for Alien: Romulus	Miss Cellania	2024-10-25T19:28:59Z	Neatorama.com	https://www.neatorama.com/2024/10/25/An-Honest-Trailer-for-iAlien-Romulusi/
Keanu Reeves & Sandra Bullock's Speed 3 Could Happen Under One Condition	staff@slashfilm.com (Rafael Motamayor)	2024-10-28T14:45:42Z	/FILM	https://www.slashfilm.com/1698940/keanu-reeves-sandra-bullock-speed-3-condition/
Alien: Earth Trailer Brings The Classic Sci-Fi Horror Series To Streaming	staff@slashfilm.com (Valerie Ettenhofer)	2024-11-20T14:58:10Z	/FILM	https://www.slashfilm.com/1718139/alien-earth-trailer-sci-fi-horror-series-streaming/
‘Alien: Romulus’ Debuts On Streaming On Hulu This Week	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-11-17T13:59:50Z	Forbes	https://www.forbes.com/sites/timlammers/2024/11/17/alien-romulus-debuts-on-streaming-on-hulu-this-week/
‘Alien: Romulus’ Sets Hulu Streaming Date Prior To Thanksgiving	anthonypauldalessandro	2024-11-07T15:32:07Z	Deadline	http://deadline.com/2024/11/alien-romulus-hulu-date-1236169923/
Ridley Scott's Biggest Regret Involves Two Legendary Sci-Fi Franchises	staff@slashfilm.com (Joe Roberts)	2024-11-04T15:00:13Z	/FILM	https://www.slashfilm.com/1703362/ridley-scott-biggest-regret-sci-fi-franchises-alien-blade-runner/
‘Alien: Romulus’ Ends Its Theatrical Run: How Much Did It Make?	"Tim Lammers, Contributor, 
 Tim Lammers, Contributor
 https://www.forbes.com/sites/timlammers/"	2024-10-26T21:55:44Z	Forbes	https://www.forbes.com/sites/timlammers/2024/10/26/alien-romulus-ends-its-theatrical-run-how-much-did-it-make/
Alien: Romulus gets a Hulu release date but there's still no word on when it's coming to Disney Plus	lucy.buglass@futurenet.com (Lucy Buglass)	2024-11-08T12:18:30Z	TechRadar	https://www.techradar.com/streaming/hulu/alien-romulus-gets-a-hulu-release-date-but-theres-still-no-word-on-when-its-coming-to-disney-plus
‘Beetlejuice Beetlejuice’ and ‘Transformers One’ Share Top VOD Spots, Netflix Original ‘Don’t Move’ Scores	Tom Brueggemann	2024-10-28T21:30:00Z	IndieWire	https://www.indiewire.com/news/box-office/beetlejuice-beetlejuice-dont-move-score-vod-netflix-1235060623/
Robert Downey Jr. Says He Will Sue Filmmakers Who Use AI to Recreate His Likeness	Pesala Bandara	2024-11-05T17:34:02Z	PetaPixel	https://petapixel.com/2024/11/05/robert-downey-jr-says-he-will-sue-filmmakers-who-use-ai-to-recreate-his-likeness/
Alien: Romulus – The Sequel That Goes Back-to-Basics… and Stays There! [Honest Trailer]	Geeks are Sexy	2024-10-24T15:10:37Z	Geeksaresexy.net	https://www.geeksaresexy.net/2024/10/24/alien-romulus-the-sequel-that-goes-back-to-basics-and-stays-there-honest-trailer/
'Predator: Badlands' coming to theaters in fall 2025	Fran Ruiz	2024-10-23T17:00:39Z	Space.com	https://www.space.com/predator-badlands-coming-to-theaters-in-fall-2025
Ridley Scott Regrets Not Securing the Rights to the ‘Alien’ and ‘Blade Runner’ Franchises: ‘Someone Was Careless’	Harrison Richlin	2024-11-03T20:30:00Z	IndieWire	https://www.indiewire.com/news/general-news/ridley-scott-regrets-not-securing-rights-franchise-films-1235062318/
Ridley Scott Has No Control Over His Most Famous Franchises	Matthew Razak	2024-10-31T17:10:49Z	The Escapist	https://www.escapistmagazine.com/ridley-scott-has-no-control-over-his-most-famous-franchises/
‘Gladiator II’ Enters The Novelty Popcorn Bucket Arena	tomt	2024-10-23T01:16:30Z	Deadline	http://deadline.com/2024/10/gladiator-ii-popcorn-bucket-1236151941/
The horror that is VHS revived for horror movie release	go.theregister.com	2024-10-23T18:34:47Z	Biztoc.com	https://biztoc.com/x/af3f028ebd53db89
Rooks Plan In Alien: Romulus Explained	Holden Sasaki	2024-11-20T18:20:16Z	Screen Rant	https://screenrant.com/alien-romulus-rook-plan-explained/
The Best Alien Movie In 38 Years Is Now Streaming	Ben Sherlock	2024-11-21T10:10:21Z	Screen Rant	https://screenrant.com/alien-romulus-now-streaming-hulu/
Alien: Earth will make you scream on Hulu and Disney Plus in mid-2025, but its latest teaser won't	tom.power@futurenet.com (Tom Power)	2024-11-20T15:44:43Z	TechRadar	https://www.techradar.com/streaming/disney-plus/alien-earth-will-make-you-scream-on-hulu-and-disney-plus-in-mid-2025-but-its-latest-teaser-wont
Alien: Romulus 2 Theory Reveals Fede Alvarez's Sequel Repeats The Franchise's Biggest Villain Story (With A Hero)	Robert Pitman	2024-11-10T21:20:15Z	Screen Rant	https://screenrant.com/alien-romulus-2-sequel-movie-rain-andy-repeat-david-story-theory/
Home Movie Viewers Choose ‘The Wild Robot’ and ‘Hot Frosty’ Over ‘Megalopolis’ and ‘Emilia Pérez’	Tom Brueggemann	2024-11-18T22:08:41Z	IndieWire	https://www.indiewire.com/news/box-office/monday-box-office-the-wild-robot-megalopolis-1235066946/
Alien: Romulus hits Disney+ on Nov 21	Brad Bennett	2024-11-07T17:03:53Z	MobileSyrup	https://mobilesyrup.com/2024/11/07/alien-romulus-hits-disney-on-nov-21/
Ripley Is In Alien: Romulus The Whole Time, And We See Her Ship 67 Minutes In	Robert Pitman	2024-10-28T19:20:18Z	Screen Rant	https://screenrant.com/sigourney-weaver-ripley-ship-narcissus-alien-romulus-confirmed/
10 Best Horror Movies Released This Year (Ranked)	Haiden Lovely	2024-10-24T11:53:43Z	The Escapist	https://www.escapistmagazine.com/best-horror-movies-released-this-year/
Alien: Romulus Streaming Release Date Revealed	Brennan Klein	2024-11-07T15:10:43Z	Screen Rant	https://screenrant.com/alien-romulus-movie-streaming-release-date-confirmed/
ICYMI: the week's 7 biggest tech stories from Apple's M4 Mac teaser to Alien Romulus releasing on VHS in 2024	hamish.hector@futurenet.com (Hamish Hector)	2024-10-26T07:00:10Z	TechRadar	https://www.techradar.com/tech/icymi-the-weeks-7-biggest-tech-stories-from-apples-m4-mac-teaser-to-alien-romulus-releasing-on-vhs-in-2024
20th Century Studios Has Already Made a Secret PREDATOR Movie and Is Developing an ALIEN: ROMULUS Sequel	Michael Walsh	2024-10-24T19:32:12Z	Nerdist	https://nerdist.com/article/secret-predator-moving-coming-2025-alien-romulus-sequel/
Alien: Romulus [4K UHD], Now 26% Off	The Inventory Bot	2024-10-24T15:09:50Z	Theinventory.com	https://theinventory.com/alien-romulus-4k-uhd-now-26-off-1851680098
‘The Substance’ Does Equal to ‘Joker: Folie à Deux’ on PVOD, but ‘Beetlejuice Beetlejuice’ Is Bigger	Tom Brueggemann	2024-11-04T22:30:00Z	IndieWire	https://www.indiewire.com/news/box-office/the-substance-joker-folie-a-deux-pvod-1235062753/
Alien: Romulus' Sequel Update Assures The Franchise Won't Repeat A Ridley Scott & David Fincher Mistake	Cooper Hood	2024-10-30T22:20:14Z	Screen Rant	https://screenrant.com/alien-romulus-sequel-rain-andy-return-not-killed/
Alien: Romulus' Sequel Plans Are Already Repeating A Risky Ridley Scott Mistake	Padraig Cotter	2024-11-09T00:41:19Z	Screen Rant	https://screenrant.com/alien-romulus-sequel-director-ridley-scott-mistake-repeat/
The Alien Canon Will Get A Lot More Complicated If Romulus Sequel Repeats This James Cameron Aliens Strategy	Ben Gibbons	2024-10-28T09:10:14Z	Screen Rant	https://screenrant.com/alien-romulus-sequel-lore-change-aliens-queen-reveal/
Ridley Scott Confirms Another Alien Film Is In Development	Kaitlyn Booth	2024-11-02T01:33:04Z	Bleeding Cool News	https://bleedingcool.com/movies/ridley-scott-confirms-another-alien-film-is-in-development/
The 7 TV Shows We Can’t Wait To Talk About In 2025	Sergio Pereira	2024-11-01T16:00:37Z	Thoughtcatalog.com	https://thoughtcatalog.com/sergio-pereira/2024/11/tv-shows-we-cant-wait-to-talk-about-in-2025/
ALIEN: ROMULUS Is Getting Released on VHS	Joey Paur	2024-10-23T12:32:00Z	GeekTyrant	https://geektyrant.com/news/alien-romulus-is-getting-released-on-vhs
Hungary’s Production Incentive Extended For Six More Years	Zac Ntim	2024-10-29T09:50:15Z	Deadline	http://deadline.com/2024/10/hungary-production-incentive-extended-30-six-years-the-brutalist-1236160804/
Here Review: This Forrest Gump Reunion Is An Interesting Experiment Gone Wrong	staff@slashfilm.com (Chris Evangelista)	2024-10-29T16:00:12Z	/FILM	https://www.slashfilm.com/1700012/here-2024-movie-review/
After 45 Years, Alien Finally Fixes Its Biggest Xenomorph Mistake	Spencer Connolly	2024-10-25T19:01:12Z	Screen Rant	https://screenrant.com/alien-fixes-major-xenomorph-mistake/
'Alien: Romulus' Is Getting a Sequel & There's a Secret 'Predator' Movie Being Released Ahead of 'Badlands': Major 20th Century Studios Update!	Just Jared	2024-10-24T18:50:01Z	Just Jared	https://www.justjared.com/2024/10/24/alien-romulus-is-getting-a-sequel-theres-a-secret-predator-movie-being-released-ahead-of-badlands-major-20th-century-studios-update/
Another Alien vs. Predator Movie is Still Possible	Aedan Juvet	2024-11-02T20:47:08Z	Bleeding Cool News	https://bleedingcool.com/movies/another-alien-vs-predator-movie-is-still-possible/
Here Are The 20 Best Scored Horror Movies Of 2024	"Paul Tassi, Senior Contributor, 
 Paul Tassi, Senior Contributor
 https://www.forbes.com/sites/paultassi/"	2024-10-27T17:40:28Z	Forbes	https://www.forbes.com/sites/paultassi/2024/10/27/here-are-the-20-best-scored-horror-movies-of-2024/
Disney Had a Much Better Summer Than Spring	Tony Maglio	2024-11-14T11:50:21Z	IndieWire	https://www.indiewire.com/news/business/disney-q4-2024-earnings-disney-plus-subscriber-growth-1235065277/
Paramount Releases ‘Smile 2’ Clip For Free Online Viewing — But Only If You Smile Into Your Webcam For 7 Minutes Straight	Natalie Oganesyan	2024-11-05T01:42:43Z	Deadline	http://deadline.com/2024/11/paramount-smile-2-clip-online-free-smile-webcam-1236167313/
Ridley Scott's Alien Sequel Tease Confirms 12 Years Of Waiting Is Finally Over	Sean Morrison	2024-11-11T11:00:15Z	Screen Rant	https://screenrant.com/ridley-scott-alien-movie-covenant-sequel-story/
ALIEN: ROMULUS Will Be Streaming on Hulu Soon!	Joey Paur	2024-11-07T20:27:00Z	GeekTyrant	https://geektyrant.com/news/alien-romulus-is-will-be-streaming-on-hulu-soon
The Alien Franchise's 5 Main Protagonists, Ranked Worst To Best	Jack Walters	2024-11-18T20:40:16Z	Screen Rant	https://screenrant.com/alien-movie-protagonists-ranked-ripley/
Road Pictures’ Cai Gongming On Strength Of Japanese Anime, Gradual Return Of Hollywood Movies In China Market	Liz Shackleton	2024-10-30T09:04:22Z	Deadline	http://deadline.com/2024/10/road-pictures-cai-gongming-china-market-japanese-anime-1236161831/
Weyland-Yutanis Plan for the Xenomorph is More Horrific Than Alien Fans Thought	Spencer Connolly	2024-10-26T23:00:17Z	Screen Rant	https://screenrant.com/alien-weyland-yutani-plan-for-xenomorph-revealed/
ALIEN: ROMULUS Gets The Comedic Honest Trailer Treatment	Joey Paur	2024-10-26T18:05:00Z	GeekTyrant	https://geektyrant.com/news/alien-romulus-gets-the-comedic-honest-trailer-treatment
Alien: Rogue Incursion's terrifying Xenomorphs are a “happy accident” reveals the game's art director	Ian Dean	2024-11-19T10:00:30Z	Creative Bloq	https://www.creativebloq.com/3d/video-game-design/alien-rogue-incursions-terrifying-xenomorphs-are-a-happy-accident-reveals-the-games-art-director
Alien Finally Reveals the Ancient History of the Xenomorph - Theory Explained	Spencer Connolly	2024-10-25T01:56:22Z	Screen Rant	https://screenrant.com/alien-decret-xenomorph-history-theory-explained/
Robert Downey Jr. Refuses to Let Hollywood Use His Likeness for AI	Kyle Anderson	2024-10-29T17:45:46Z	Nerdist	https://nerdist.com/article/robert-downey-jr-refuses-to-allow-ai-likeness/
10 Prometheus & Covenant Mysteries Ridley Scott's New Alien Movie Can Solve	Sean Morrison	2024-11-07T16:40:15Z	Screen Rant	https://screenrant.com/alien-prometheus-coveant-mysteries-ridley-scott-new-movie-solve/
Ridley Scott's Upcoming Alien Movie Avoids The Problem That Hurt Prometheus In 2012	Ben Gibbons	2024-11-09T23:10:19Z	Screen Rant	https://screenrant.com/alien-ridley-scott-new-movie-prometheus-release-problem/
Box Office: ‘Heretic’ and ‘Best Christmas Pageant Ever’ Vie for Second, ‘Venom 3’ Notches Third Weekend on Top	J. Kim Murphy	2024-11-09T16:12:00Z	Variety	https://variety.com/2024/film/box-office/heretic-opening-day-venom-3-repeats-best-christmas-pageant-ever-1236205405/
Ridley Scott is Developing a New ALIEN Movie	Joey Paur	2024-11-01T17:27:00Z	GeekTyrant	https://geektyrant.com/news/ridley-scott-is-developing-a-new-alien-movie
‘It’s Actually Me Throwing Up’: Alien: Romulus Sound Designer Reveals Some Seriously Gross Details About The Movie’s Nasty Noises	Eric Eisenberg	2024-10-31T02:10:00Z	CinemaBlend	https://www.cinemablend.com/movies/me-throwing-up-alien-romulus-sound-designer-reveals-gross-details-movies-nasty-noises
‘Alien: Romulus’ Heads to Hulu Later This Month	Meagan Navarro	2024-11-07T16:01:18Z	Bloody Disgusting	https://bloody-disgusting.com/news/3838726/alien-romulus-streaming-date-hulu/
Ridley Scott Is Working On A New Alien Movie, And As A Fan, I'm Chestbursting With Excitement	Mike Reyes	2024-11-02T01:23:05Z	CinemaBlend	https://www.cinemablend.com/movies/ridley-scott-working-new-alien-movie-fan-chestbursting-excitement
Sir Ridley Scott Reveals That He Is Developing A New ALIEN Movie	MarkCassidy	2024-11-03T23:48:00Z	CBM (Comic Book Movie)	https://comicbookmovie.com/sci_fi/alien/sir-ridley-scott-reveals-that-he-is-developing-a-new-alien-movie-a214274
ALIEN: ROMULUS Director Fede Álvarez In Talks To Helm Sequel; New PREDATOR Movie Also In Development	MarkCassidy	2024-10-24T23:40:30Z	CBM (Comic Book Movie)	https://comicbookmovie.com/sci_fi/alien/alien-romulus-director-fede-lvarez-in-talks-to-helm-sequel-new-predator-movie-also-in-development-a214143
The Official ‘Alien: Romulus’ VHS Tape Is Now Up for Pre-Order Through Walmart	John Squires	2024-10-30T13:58:34Z	Bloody Disgusting	https://bloody-disgusting.com/home-video/3837663/the-official-alien-romulus-vhs-tape-is-now-up-for-pre-order-through-walmart/
Oscar Isaac and Charles Melton Starring in BEEF Season 2	Vishu Reddy	2024-10-25T22:33:59Z	Nerdist	https://nerdist.com/article/oscar-isaac-carey-mulligan-charles-melton-beef-season-2/
‘Alien: Romulus 2’? Disney Actively Exploring a Sequel Following Rain & Andy	John Squires	2024-10-24T19:50:18Z	Bloody Disgusting	https://bloody-disgusting.com/movie/3837110/alien-romulus-2-disney-actively-exploring-a-sequel-following-rain-andy/
ALIEN: ROMULUS Director Fede Alvarez Is Currently Working on a Sequel Idea With the Characters Rain and Andy	Joey Paur	2024-10-25T14:30:00Z	GeekTyrant	https://geektyrant.com/news/alien-romulus-director-fede-alvarez-is-currently-working-on-a-sequel-idea-with-the-two-characters-rain-and-andy
The 'Sweet' But F-Bomb Oriented Thing James Cameron Told Ridley Scott After Taking Over For Aliens	Dirk Libbey	2024-11-08T21:36:54Z	CinemaBlend	https://www.cinemablend.com/movies/sweet-f-bomb-james-cameron-told-ridley-scott-taking-over-aliens
After the success of Alien: Romulus, Ridley Scott is working on a brand new Alien movie	molly.edwards@futurenet.com (Molly Edwards)	2024-11-01T11:30:40Z	GamesRadar+	https://www.gamesradar.com/entertainment/sci-fi-movies/after-the-success-of-alien-romulus-ridley-scott-is-working-on-a-brand-new-alien-movie/
Pachinko’s Yuh-Jung Youn Joins BEEF Season 2 Cast	Matt Webb Mitovich	2024-10-23T15:47:01Z	TVLine	https://tvline.com/casting-news/yuh-jung-youn-beef-season-2-country-club-billionaire-1235364125/
Ridley Scott Shares When He May Retire (& It's No Time Soon)	Matthew Rudoy	2024-11-10T17:13:07Z	Screen Rant	https://screenrant.com/ridley-scott-retirement-plans-when-comments/
‘Alien: Earth’ – Watch the First Footage from the First Ever ‘Alien’ Television Series	John Squires	2024-11-12T13:57:08Z	Bloody Disgusting	https://bloody-disgusting.com/tv/3839192/alien-earth-watch-the-first-footage-from-the-first-ever-alien-television-series/
Alien: Romulus begins streaming on Hulu later this month	Cody Hamman	2024-11-07T16:38:43Z	JoBlo.com	https://www.joblo.com/alien-romulus-hulu/
Ridley Scott thinks a sequel to Alien: Covenant would be a better choice than a sequel to Alien: Romulus	Cody Hamman	2024-11-08T21:35:11Z	JoBlo.com	https://www.joblo.com/covenant-romulus-sequel/
Alien: Romulus Prequel Reveals the Fate of the Original Moive’s Xenomorph	Kofi Outlaw	2024-10-23T19:00:16Z	ComicBook.com	http://comicbook.com/horror/news/alien-romulus-prequel-what-happened-original-movie-xenomorph-explained/
Imax Revenue Down 12% From ‘Oppenheimer’ Boom, But Improves From Q2 to $91.5 Million	Jeremy Fuster	2024-10-30T20:35:15Z	TheWrap	https://www.thewrap.com/imax-q3-2024-earnings/
'Alien: Romulus' Really Was Even Worse Than I Expected	Petr Navovy	2024-11-14T18:15:00Z	Pajiba.com	https://www.pajiba.com/news/alien-romulus-really-was-even-worse-than-i-expected.php
Marvel’s ‘Alien: Romulus’ Prequel Comic Book Delivers Inessential Backstory to the Movie [Review]	Harrison Abbott	2024-10-28T13:34:02Z	Bloody Disgusting	https://bloody-disgusting.com/comics/3837316/marvels-alien-romulus-prequel-comic-book-delivers-inessential-backstory-to-the-movie/
New “Alien: Earth” Teaser Puts the Xenomorph Front and Center	Meagan Navarro	2024-11-20T14:44:10Z	Bloody Disgusting	https://bloody-disgusting.com/tv/3840125/new-alien-earth-teaser-puts-xenomorph-front-and-center/
‘The Beldham’ Clip – Sinister Presence Haunts New Mother’s Sanity in Psychological Horror Movie	Meagan Navarro	2024-10-24T20:09:37Z	Bloody Disgusting	https://bloody-disgusting.com/movie/3837109/the-beldham-clip-sinister-presence-haunts-new-mothers-sanity-in-psychological-horror-movie/
‘Grinch’ Slasher ‘The Mean One’ Is Coming Down the Chimney on SteelBook Blu-ray	Alex DiVincenzo	2024-10-30T13:36:45Z	Bloody Disgusting	https://bloody-disgusting.com/home-video/3837645/grinch-slasher-the-mean-one-is-coming-down-the-chimney-on-steelbook-blu-ray/
Alien And Predator Fans Just Got Some Great News Regarding The Franchises' Futures, But I'm More Saddened By The Latest Kingsman Update	Mike Reyes	2024-10-24T21:56:05Z	CinemaBlend	https://www.cinemablend.com/movies/alien-predator-fans-great-news-franchises-futures-saddened-latest-kingsman-update
“Alien: Romulus” Is Getting A Sequel	Garth Franklin	2024-10-24T21:42:17Z	Dark Horizons	https://www.darkhorizons.com/alien-romulus-is-getting-a-sequel/
"Video: ""Alien: Romulus"" - Coming Soon - Hulu"		2024-11-07T09:01:00Z	Thefutoncritic.com	http://www.thefutoncritic.com/video/2024/11/07/video-alien-romulus-coming-soon-hulu-868313/20241107hulu01/
Alien: Romulus streaming date revealed - and it's closer than you might think	lauren.milici@futurenet.com (Lauren Milici)	2024-11-07T21:07:12Z	GamesRadar+	https://www.gamesradar.com/entertainment/sci-fi-movies/alien-romulus-streaming-date-revealed-and-its-closer-than-you-might-think/
How To Watch the Alien Movies in Order (Including Alien: Romulus)	Chris Agar	2024-11-02T19:12:31Z	ComicBook.com	http://comicbook.com/movies/news/how-to-watch-the-alien-movies-in-order-including-alien-romulus/
Smile‘s Director Already Has Ideas For Where Smile 3 Could Go	Gordon Jackson	2024-10-31T13:00:00Z	Gizmodo.com	https://gizmodo.com/smile-3-sequel-ideas-parker-finn-2000518568
'Smile 2' has a brutal ending that blows the horror franchise's potential future wide open	Caralynn Matassa	2024-10-23T22:07:32Z	Business Insider	https://www.businessinsider.com/smile-2-ending-explained-2024-10
Kodak Portable Photo Printer Plus Sheets at a Lowest Price, Print Photos for Just $1.25 Each	Joe Tilleli	2024-11-05T20:50:46Z	Gizmodo.com	https://gizmodo.com/kodak-portable-photo-printer-plus-sheets-at-a-lowest-price-print-photos-for-just-1-25-each-2000520895
Count Down to Halloween With These 10 Scary Hulu and Disney+ Movies	Cheryl Eddy	2024-10-28T22:44:26Z	Gizmodo.com	https://gizmodo.com/halloween-best-streaming-horror-hulu-disney-plus-2000517558
Watch the Intense Opening of Smile 2 Online—If You Can Grin the Whole Time	Cheryl Eddy	2024-11-04T21:50:52Z	Gizmodo.com	https://gizmodo.com/smile-2-opening-smile-checker-paramount-2000520360
Apple Accidentally Lets Pirated Movies and TV Shows App Into App Store	Joe Rossignol	2024-11-04T17:11:35Z	MacRumors	https://www.macrumors.com/2024/11/04/apple-approves-pirated-movie-tv-show-app/
The Dragon Quest 3 remake delivers classic RPG comfort food with an ‘HD-2D’ sheen	Michael McWhertor	2024-11-13T23:13:36Z	Polygon	https://www.polygon.com/review/478796/dragon-quest-3-hd-2d-remake
Paramount Teases the First 7 Minutes of 'Smile 2'	info@hypebeast.com (Hypebeast)	2024-11-06T03:04:06Z	HYPEBEAST	https://hypebeast.com/2024/11/paramount-pictures-teases-first-7-minutes-of-smile-2-info
Smile 2 Director Wanted Audiences To Feel Complicit In That Shocking Ending [Exclusive]	staff@slashfilm.com (Ben Pearson)	2024-11-19T22:00:22Z	/FILM	https://www.slashfilm.com/1717472/smile-2-director-wanted-audiences-feel-complicit-shocking-ending-exclusive/
How To Watch Horror Sequel Smile 2 At Home	staff@slashfilm.com (Jeremy Mathai)	2024-11-18T15:45:20Z	/FILM	https://www.slashfilm.com/1715930/how-watch-horror-sequel-smile-2-at-home/
